row_index,true_label,predicted_label,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
1057,a medium orange circle can be seen left of a small black circle,a big green diamond is below a big blue triangle,0.7554107904434204,0.001567880273796618,0,0,0,0,0.0,0,0,0
9110,the big black square is positioned below a big red hexagon,a big green diamond is below a big blue triangle,0.8865234851837158,0.0007274139788933098,0,0,0,3,0.42857142857142855,1,0,0
3466,the small black diamond is positioned left of a medium green triangle,a big green diamond is below a big blue triangle,0.8133558034896851,0.0011964371660724282,0,0,0,2,0.2857142857142857,0,1,0
8334,the small black octagon is positioned left of a big orange hexagon,a big green octagon is above a big blue triangle,0.7993599772453308,0.0012861548457294703,0,0,0,2,0.2857142857142857,0,0,0
564,a medium pink hexagon can be seen right of a medium red triangle,a big green diamond is below a big blue triangle,0.7871530652046204,0.001364404335618019,0,0,0,1,0.14285714285714285,0,0,0
8048,the medium yellow circle is positioned above a small red hexagon,a big green octagon is above a big blue triangle,0.7846159934997559,0.0013806669740006328,0,0,0,1,0.14285714285714285,1,0,0
678,a big black square is above a small black diamond,a big green diamond is below a big blue triangle,0.8885337710380554,0.0007145270355977118,0,0,0,1,0.14285714285714285,0,0,0
5171,left of a small purple diamond is a medium yellow octagon,below a big green triangle is a big red diamond,0.7389057874679565,0.0016736810794100165,0,0,0,0,0.0,0,0,0
99,a medium green octagon is left of a big black octagon,a big green octagon is above a big blue triangle,0.7742669582366943,0.0014470068272203207,0,0,0,3,0.42857142857142855,0,0,0
9989,left of a big black circle is a medium blue octagon,a big green diamond is below a big blue triangle,0.7946686148643494,0.0013162267860025167,0,0,0,1,0.14285714285714285,0,0,0
7231,a medium pink circle is left of a big blue hexagon,a big green diamond is below a big blue triangle,0.8595449328422546,0.0009003530140034854,0,0,0,2,0.2857142857142857,0,0,0
1964,a medium blue octagon can be seen above a big purple square,a big green diamond is below a big blue triangle,0.8677897453308105,0.0008475020295009017,0,0,0,1,0.14285714285714285,0,0,0
4067,a medium pink circle can be seen above a small pink diamond,a big green diamond is below a big blue triangle,0.8212485909461975,0.0011458421358838677,0,0,0,0,0.0,0,0,0
8227,left of a medium purple square is a big pink octagon,a big green diamond is below a big blue triangle,0.8415547013282776,0.001015675370581448,0,0,0,1,0.14285714285714285,0,0,0
320,a medium red circle can be seen right of a medium pink hexagon,a big green diamond is below a big blue triangle,0.7869535684585571,0.0013656826922670007,0,0,0,0,0.0,0,0,0
4450,below a big yellow diamond is a medium orange triangle,a big green diamond is below a big blue triangle,0.8798714876174927,0.0007700548740103841,0,0,0,2,0.2857142857142857,1,0,0
7486,a big black diamond is above a big green octagon,a big green diamond is below a big blue triangle,0.931343138217926,0.00044010780402459204,0,1,0,3,0.42857142857142855,0,0,0
6126,a big orange octagon can be seen above a medium green square,a big green diamond is below a big blue triangle,0.8747577667236328,0.0008028352167457342,0,0,0,1,0.14285714285714285,0,0,0
3157,a small black hexagon is above a medium blue hexagon,a big green octagon is above a big blue triangle,0.747751772403717,0.001616976223886013,0,0,0,2,0.2857142857142857,1,0,0
1612,a small purple octagon is left of a medium black hexagon,a big green octagon is above a big blue triangle,0.7018846869468689,0.0019109954591840506,0,0,0,1,0.14285714285714285,0,0,0
4197,a small pink octagon is left of a small red square,a big green diamond is below a big blue triangle,0.7487360835075378,0.0016106665134429932,0,0,0,0,0.0,0,0,0
5949,a big blue octagon can be seen left of a medium blue hexagon,a big green octagon is above a big blue triangle,0.7948928475379944,0.0013147903373464942,0,0,0,3,0.42857142857142855,0,0,0
9657,a medium red circle can be seen above a medium blue octagon,a big green octagon is above a big blue triangle,0.7794523239135742,0.0014137675752863288,0,0,0,2,0.2857142857142857,1,0,0
507,a medium pink circle can be seen right of a big yellow triangle,a big green diamond is below a big blue triangle,0.8533916473388672,0.0009397979010827839,0,0,0,2,0.2857142857142857,0,0,0
7568,a big orange circle is right of a big black hexagon,a big green diamond is below a big blue triangle,0.882844090461731,0.0007509993738494813,0,0,0,2,0.2857142857142857,0,0,0
4939,the big pink circle is positioned above a big pink diamond,a big green diamond is below a big blue triangle,0.9255749583244324,0.0004770833475049585,0,0,0,2,0.2857142857142857,0,0,0
7578,right of a medium pink circle is a big green triangle,a big green diamond is below a big blue triangle,0.8922439217567444,0.0006907449569553137,0,0,0,2,0.2857142857142857,0,0,0
9722,the small orange hexagon is positioned left of a medium orange octagon,a big green octagon is above a big blue triangle,0.7468158006668091,0.0016229754546657205,0,0,0,0,0.0,0,0,0
4300,above a small yellow square is a big purple circle,a big green diamond is below a big blue triangle,0.884290874004364,0.0007417252054437995,0,0,0,1,0.14285714285714285,0,0,0
3589,a big green circle can be seen below a medium purple hexagon,a big green diamond is below a big blue triangle,0.8464612364768982,0.0009842223953455687,0,0,0,3,0.42857142857142855,1,0,0
7810,the small green octagon is positioned below a small red diamond,a big green octagon is above a big blue triangle,0.8069180250167847,0.001237706164829433,0,0,0,2,0.2857142857142857,0,0,0
1148,a small purple diamond is below a small green circle,a big green diamond is below a big blue triangle,0.8274962902069092,0.0011057929368689656,0,0,0,2,0.2857142857142857,1,0,0
4147,below a big blue square is a small blue triangle,a big green diamond is below a big blue triangle,0.871962308883667,0.0008207546197809279,0,0,0,3,0.42857142857142855,1,0,0
3431,a small green circle is left of a big pink hexagon,a big green diamond is below a big blue triangle,0.8445676565170288,0.000996360438875854,0,0,0,2,0.2857142857142857,0,0,0
7423,the small orange hexagon is positioned below a medium orange circle,a big green octagon is above a big blue triangle,0.7784712314605713,0.0014200570294633508,0,0,0,0,0.0,0,0,0
8178,a small orange triangle can be seen right of a medium purple hexagon,a big green octagon is above a big blue triangle,0.8182887434959412,0.001164815854281187,0,0,0,0,0.0,0,0,0
1532,the big pink circle is positioned right of a small blue square,a big green diamond is below a big blue triangle,0.8829166889190674,0.0007505345856770873,0,0,0,2,0.2857142857142857,0,0,0
5399,below a medium pink square is a medium yellow square,a big green diamond is below a big blue triangle,0.7136527299880981,0.0018355598440393806,0,0,0,1,0.14285714285714285,1,0,0
7380,below a medium blue circle is a big blue circle,a big green diamond is below a big blue triangle,0.8349350690841675,0.0010581096867099404,0,0,0,3,0.42857142857142855,1,0,0
4813,a medium purple triangle can be seen above a small blue octagon,a big green diamond is below a big blue triangle,0.7974123358726501,0.0012986394576728344,0,0,0,1,0.14285714285714285,0,0,0
1223,right of a medium red square is a medium yellow hexagon,a big green diamond is below a big blue triangle,0.755099356174469,0.0015698764473199844,0,0,0,0,0.0,0,0,0
6379,the small green hexagon is positioned below a big purple square,a big green diamond is below a big blue triangle,0.8713479042053223,0.0008246938814409077,0,0,0,3,0.42857142857142855,1,0,0
2958,a big purple octagon can be seen below a medium red diamond,a big green diamond is below a big blue triangle,0.8541417717933655,0.0009349883766844869,0,0,0,2,0.2857142857142857,1,0,0
8836,the medium black circle is positioned above a small black triangle,a big green diamond is below a big blue triangle,0.7917040586471558,0.0013352313544601202,0,0,0,1,0.14285714285714285,0,0,0
2013,the small red hexagon is positioned right of a medium yellow diamond,a big green diamond is below a big blue triangle,0.8350282311439514,0.001057512010447681,0,0,0,0,0.0,0,0,0
6572,right of a medium red circle is a small red octagon,a big green diamond is below a big blue triangle,0.7669805884361267,0.0014937147498130798,0,0,0,0,0.0,0,0,0
1634,a small pink triangle can be seen below a big blue square,a big green diamond is below a big blue triangle,0.8447694182395935,0.0009950681123882532,0,0,0,3,0.42857142857142855,1,0,0
4016,a medium green square can be seen above a small red circle,a big green diamond is below a big blue triangle,0.811073362827301,0.00121106777805835,0,0,0,1,0.14285714285714285,0,0,0
4242,above a big blue circle is a medium orange triangle,a big green diamond is below a big blue triangle,0.8832090497016907,0.0007486600079573691,0,0,0,2,0.2857142857142857,0,0,0
6609,left of a small black hexagon is a small purple triangle,a big green diamond is below a big blue triangle,0.7790248394012451,0.0014165076427161694,0,0,0,0,0.0,0,0,0
5450,a big black triangle is below a small black square,a big green diamond is below a big blue triangle,0.843503475189209,0.0010031828423961997,0,0,0,2,0.2857142857142857,1,0,0
4309,right of a small blue circle is a medium red square,a big green diamond is below a big blue triangle,0.8073326349258423,0.0012350479373708367,0,0,0,1,0.14285714285714285,0,0,0
114,a medium pink triangle is left of a small red triangle,a big green diamond is below a big blue triangle,0.7802069783210754,0.0014089300530031323,0,0,0,1,0.14285714285714285,0,0,0
9441,a medium black square can be seen above a medium purple triangle,a big green diamond is below a big blue triangle,0.810778796672821,0.0012129562674090266,0,0,0,1,0.14285714285714285,0,0,0
2955,a big purple circle can be seen below a medium green square,a big green diamond is below a big blue triangle,0.8585425615310669,0.0009067788487300277,0,0,0,2,0.2857142857142857,1,0,0
9172,above a small purple hexagon is a small green diamond,a big green diamond is below a big blue triangle,0.8534589409828186,0.000939366698730737,0,0,0,2,0.2857142857142857,0,0,0
8173,a medium purple hexagon can be seen left of a big blue circle,a big green diamond is below a big blue triangle,0.8411746025085449,0.0010181117104366422,0,0,0,2,0.2857142857142857,0,0,0
7215,a big green hexagon is below a medium red hexagon,a big green octagon is above a big blue triangle,0.8046330213546753,0.001252353540621698,0,0,0,2,0.2857142857142857,0,0,0
4201,a medium red hexagon can be seen below a small orange hexagon,a big green octagon is above a big blue triangle,0.7482590079307556,0.001613724511116743,0,0,0,0,0.0,0,0,0
6123,above a big pink diamond is a big pink octagon,a big green diamond is below a big blue triangle,0.9067917466163635,0.0005974895902909338,0,0,0,2,0.2857142857142857,0,0,0
7995,below a small orange circle is a small green triangle,a big green diamond is below a big blue triangle,0.7873526811599731,0.0013631239999085665,0,0,0,2,0.2857142857142857,1,0,0
7494,below a small pink hexagon is a medium red square,a big green diamond is below a big blue triangle,0.7930295467376709,0.0013267342001199722,0,0,0,1,0.14285714285714285,1,0,0
2542,a big orange diamond is below a big orange hexagon,a big green diamond is below a big blue triangle,0.8972433805465698,0.0006586970412172377,0,0,0,4,0.5714285714285714,1,0,0
7292,left of a big pink circle is a big yellow square,a big green diamond is below a big blue triangle,0.9047136306762695,0.0006108107045292854,0,0,0,2,0.2857142857142857,0,0,0
1295,right of a small pink circle is a medium purple hexagon,a big green octagon is above a big blue triangle,0.8014765381813049,0.001272586639970541,0,0,0,0,0.0,0,0,0
9933,below a small green hexagon is a big orange circle,a big green diamond is below a big blue triangle,0.8580224514007568,0.0009101126925088465,0,0,0,2,0.2857142857142857,1,0,0
9200,the big orange square is positioned below a medium orange square,a big green diamond is below a big blue triangle,0.8317990899085999,0.00107821065466851,0,0,0,2,0.2857142857142857,1,0,0
3421,the small yellow triangle is positioned below a small purple circle,a big green diamond is below a big blue triangle,0.7572072148323059,0.0015563643537461758,0,0,0,1,0.14285714285714285,1,0,0
8886,a medium yellow octagon is below a medium black square,a big green diamond is below a big blue triangle,0.6965938210487366,0.001944911782629788,0,0,0,1,0.14285714285714285,1,0,0
7093,a small orange hexagon can be seen right of a big blue circle,a big green diamond is below a big blue triangle,0.8333725929260254,0.0010681244311854243,0,0,0,2,0.2857142857142857,0,0,0
7206,a small green diamond is left of a big blue circle,a big green diamond is below a big blue triangle,0.895950436592102,0.000666984764393419,0,0,0,4,0.5714285714285714,0,0,0
4665,the big pink hexagon is positioned above a small blue circle,a big green diamond is below a big blue triangle,0.8906745910644531,0.0007008040556684136,0,0,0,2,0.2857142857142857,0,0,0
4171,a big red octagon is below a medium orange triangle,a big green diamond is below a big blue triangle,0.8483240604400635,0.00097228167578578,0,0,0,3,0.42857142857142855,1,0,0
2449,a big blue circle is below a big blue triangle,a big green diamond is below a big blue triangle,0.9030599594116211,0.0006214113091118634,0,0,0,5,0.7142857142857143,1,0,0
5928,a big blue triangle is above a medium red circle,a big green diamond is below a big blue triangle,0.9018150568008423,0.0006293913465924561,0,0,0,1,0.14285714285714285,0,0,0
2352,the small red circle is positioned below a big yellow square,a big green diamond is below a big blue triangle,0.8411239385604858,0.001018437324091792,0,0,0,2,0.2857142857142857,1,0,0
6868,a small pink square can be seen left of a big red square,a big green diamond is below a big blue triangle,0.845488965511322,0.00099045573733747,0,0,0,1,0.14285714285714285,0,0,0
652,a big pink circle is above a small red hexagon,a big green diamond is below a big blue triangle,0.8939056992530823,0.0006800920818932354,0,0,0,1,0.14285714285714285,0,0,0
4940,above a small red triangle is a medium blue circle,a big green diamond is below a big blue triangle,0.8144028186798096,0.0011897257063537836,0,0,0,1,0.14285714285714285,0,0,0
1006,a small red circle is above a big blue square,a big green diamond is below a big blue triangle,0.9032434821128845,0.0006202342337928712,0,0,0,2,0.2857142857142857,0,0,0
4635,a medium red square is above a small yellow hexagon,a big green diamond is below a big blue triangle,0.7989721894264221,0.0012886404292657971,0,0,0,0,0.0,0,0,0
5568,a big green triangle can be seen above a big red hexagon,a big green diamond is below a big blue triangle,0.890440046787262,0.0007023086072877049,0,0,0,3,0.42857142857142855,0,0,0
3300,a big blue diamond is right of a medium green diamond,below a big green triangle is a big red diamond,0.8860748410224915,0.000730289553757757,0,0,0,3,0.42857142857142855,0,0,0
2920,a medium blue triangle can be seen left of a big blue triangle,a big green diamond is below a big blue triangle,0.7953419089317322,0.0013119104551151395,0,0,0,3,0.42857142857142855,0,0,0
8198,right of a medium pink circle is a small red square,a big green diamond is below a big blue triangle,0.8041924834251404,0.001255176728591323,0,0,0,0,0.0,0,0,0
8662,below a big green square is a small purple triangle,a big green diamond is below a big blue triangle,0.8886805176734924,0.0007135868654586375,0,0,0,2,0.2857142857142857,1,0,0
3879,a big purple octagon is right of a small black hexagon,a big green octagon is above a big blue triangle,0.8206225037574768,0.0011498561361804605,0,0,0,2,0.2857142857142857,0,0,0
3983,the medium blue square is positioned above a medium purple square,a big green diamond is below a big blue triangle,0.8000034093856812,0.0012820294359698892,0,0,0,0,0.0,0,0,0
5273,a big pink triangle can be seen above a big blue octagon,a big green octagon is above a big blue triangle,0.8875435590744019,0.0007208753959275782,0,0,0,4,0.5714285714285714,1,0,0
7979,the small black square is positioned below a medium black hexagon,a big green diamond is below a big blue triangle,0.7495756149291992,0.0016052850987762213,0,0,0,1,0.14285714285714285,1,0,0
1552,a big blue square is left of a medium black square,a big green diamond is below a big blue triangle,0.8127065300941467,0.0012005993630737066,0,0,0,1,0.14285714285714285,0,0,0
2220,the small orange square is positioned right of a big purple circle,a big green diamond is below a big blue triangle,0.8942199945449829,0.0006780774565413594,0,0,0,1,0.14285714285714285,0,0,0
5532,the big red circle is positioned right of a big green diamond,a big green diamond is below a big blue triangle,0.9206001162528992,0.0005089740152470767,0,0,0,2,0.2857142857142857,0,0,0
6326,a small black circle can be seen left of a small yellow hexagon,a big green diamond is below a big blue triangle,0.729414701461792,0.0017345222877338529,0,0,0,0,0.0,0,0,0
4669,a medium blue triangle is left of a big orange triangle,a big green diamond is below a big blue triangle,0.8576861619949341,0.0009122683550231159,0,0,0,2,0.2857142857142857,0,0,0
3043,a big purple diamond can be seen above a medium red circle,a big green diamond is below a big blue triangle,0.8986217975616455,0.0006498609436675906,0,0,0,2,0.2857142857142857,0,0,0
8479,a medium pink triangle is right of a small purple circle,a big green diamond is below a big blue triangle,0.814194917678833,0.0011910587782040238,0,0,0,0,0.0,0,0,0
7734,a medium yellow square can be seen left of a medium purple triangle,below a big green triangle is a big red diamond,0.7979227900505066,0.0012953669065609574,0,0,0,1,0.14285714285714285,0,0,0
1419,a big red triangle can be seen right of a big pink square,a big green diamond is below a big blue triangle,0.9039105176925659,0.0006159587064757943,0,0,0,2,0.2857142857142857,0,0,0
6866,the small red diamond is positioned left of a medium orange diamond,below a big green triangle is a big red diamond,0.8291600346565247,0.0010951283620670438,0,0,0,2,0.2857142857142857,0,0,0
4576,a big purple circle can be seen left of a small purple square,a big green diamond is below a big blue triangle,0.8585174083709717,0.0009069402585737407,0,0,0,1,0.14285714285714285,0,0,0
9050,a small pink square is above a big yellow triangle,a big green diamond is below a big blue triangle,0.8914761543273926,0.0006956661818549037,0,0,0,2,0.2857142857142857,0,0,0
7569,right of a small green hexagon is a medium blue square,a big green diamond is below a big blue triangle,0.7870591878890991,0.0013650062028318644,0,0,0,0,0.0,0,0,0
7759,the medium yellow diamond is positioned below a big pink octagon,a big green diamond is below a big blue triangle,0.8156850934028625,0.0011815062025561929,0,0,0,3,0.42857142857142855,1,0,0
8724,the medium orange octagon is positioned right of a big pink octagon,a big green octagon is above a big blue triangle,0.8088210821151733,0.0012255061883479357,0,0,0,2,0.2857142857142857,0,0,0
5861,the big pink triangle is positioned left of a medium pink hexagon,a big green diamond is below a big blue triangle,0.8485596776008606,0.0009707711869850755,0,0,0,1,0.14285714285714285,0,0,0
8275,a medium yellow diamond is left of a medium blue hexagon,a big green diamond is below a big blue triangle,0.794001579284668,0.0013205033028498292,0,0,0,2,0.2857142857142857,0,0,0
2574,a medium pink octagon can be seen below a big blue square,a big green diamond is below a big blue triangle,0.8071367740631104,0.0012363027781248093,0,0,0,3,0.42857142857142855,1,0,0
944,a small green circle can be seen above a big black triangle,a big green diamond is below a big blue triangle,0.8683170676231384,0.0008441220270469785,0,0,0,3,0.42857142857142855,0,0,0
7390,the medium purple circle is positioned left of a small pink triangle,a big green diamond is below a big blue triangle,0.7910267114639282,0.0013395723653957248,0,0,0,1,0.14285714285714285,0,0,0
3085,the medium red diamond is positioned right of a medium red triangle,below a big green triangle is a big red diamond,0.8054795265197754,0.0012469267239794135,0,0,0,3,0.42857142857142855,0,1,0
5585,right of a big orange hexagon is a medium green triangle,a big green diamond is below a big blue triangle,0.8613002300262451,0.0008891018806025386,0,0,0,2,0.2857142857142857,0,0,0
4781,left of a big orange diamond is a medium red diamond,a big green diamond is below a big blue triangle,0.8600307703018188,0.0008972387295216322,0,0,0,2,0.2857142857142857,0,0,0
3318,a medium purple hexagon can be seen above a small black octagon,a big green octagon is above a big blue triangle,0.7588875889778137,0.0015455930260941386,0,0,0,1,0.14285714285714285,1,0,0
6221,the small pink circle is positioned right of a big yellow octagon,a big green diamond is below a big blue triangle,0.8355562686920166,0.0010541266528889537,0,0,0,1,0.14285714285714285,0,0,0
5770,below a big pink hexagon is a medium orange diamond,a big green diamond is below a big blue triangle,0.857172429561615,0.000915561628062278,0,0,0,3,0.42857142857142855,1,0,0
3274,a small yellow circle is left of a small green circle,a big green diamond is below a big blue triangle,0.744529128074646,0.0016376336570829153,0,0,0,0,0.0,0,0,0
3090,a small green hexagon can be seen left of a medium purple square,a big green diamond is below a big blue triangle,0.7765541076660156,0.001432345830835402,0,0,0,1,0.14285714285714285,0,0,0
6562,a small purple square is right of a medium orange hexagon,a big green diamond is below a big blue triangle,0.811477780342102,0.0012084759073331952,0,0,0,0,0.0,0,0,0
6488,the big pink octagon is positioned right of a big red square,a big green diamond is below a big blue triangle,0.9133293628692627,0.0005555814132094383,0,0,0,2,0.2857142857142857,0,0,0
2384,below a medium pink octagon is a big black square,a big green diamond is below a big blue triangle,0.8417455554008484,0.0010144517291337252,0,0,0,2,0.2857142857142857,1,0,0
1963,a medium pink square is right of a small pink octagon,a big green diamond is below a big blue triangle,0.7748969197273254,0.0014429690781980753,0,0,0,0,0.0,0,0,0
4257,the medium black octagon is positioned above a small purple diamond,a big green diamond is below a big blue triangle,0.8056291937828064,0.0012459669960662723,0,0,0,0,0.0,0,0,0
1066,a small orange square is above a medium green hexagon,a big green diamond is below a big blue triangle,0.826413631439209,0.001112732570618391,0,0,0,0,0.0,0,0,0
9551,a big purple hexagon is right of a medium purple circle,a big green diamond is below a big blue triangle,0.8749744892120361,0.0008014457998797297,0,0,0,1,0.14285714285714285,0,0,0
2424,a medium green square is right of a small green triangle,a big green diamond is below a big blue triangle,0.8058831095695496,0.0012443388113752007,0,0,0,2,0.2857142857142857,0,0,0
6251,a small green hexagon is right of a big red square,a big green diamond is below a big blue triangle,0.8993090391159058,0.000645454740151763,0,0,0,2,0.2857142857142857,0,0,0
1281,a small green circle can be seen below a small orange hexagon,a big green diamond is below a big blue triangle,0.7600997686386108,0.0015378225361928344,0,0,0,2,0.2857142857142857,1,0,0
1700,the medium yellow hexagon is positioned below a small blue circle,the big green hexagon is positioned above a big orange circle,0.7527067065238953,0.0015852143988013268,0,0,0,2,0.2857142857142857,0,1,0
3207,above a big blue octagon is a small blue circle,a big green octagon is above a big blue triangle,0.8639605045318604,0.0008720484329387546,0,0,0,3,0.42857142857142855,1,0,0
4894,a small orange octagon is right of a big purple diamond,a big green diamond is below a big blue triangle,0.8845986127853394,0.0007397531880997121,0,0,0,1,0.14285714285714285,0,0,0
162,the small purple octagon is positioned below a big blue octagon,a big green octagon is above a big blue triangle,0.8020110130310059,0.0012691606534644961,0,0,0,3,0.42857142857142855,0,0,0
8234,the medium pink hexagon is positioned below a small red square,a big green diamond is below a big blue triangle,0.7835258841514587,0.00138765515293926,0,0,0,1,0.14285714285714285,1,0,0
1423,a big yellow circle can be seen left of a small black triangle,a big green diamond is below a big blue triangle,0.8324289321899414,0.0010741737205535173,0,0,0,2,0.2857142857142857,0,0,0
5695,below a medium purple circle is a small pink square,a big green diamond is below a big blue triangle,0.7796989679336548,0.0014121861895546317,0,0,0,1,0.14285714285714285,1,0,0
2849,the big green diamond is positioned above a small blue triangle,a big green diamond is below a big blue triangle,0.9256844520568848,0.0004763823817484081,0,0,0,5,0.7142857142857143,0,1,0
4497,left of a big green hexagon is a big orange octagon,a big green octagon is above a big blue triangle,0.8374674916267395,0.0010418755700811744,0,0,0,3,0.42857142857142855,0,0,0
1051,a medium black octagon can be seen above a small black triangle,a big green diamond is below a big blue triangle,0.7533708810806274,0.001580956275574863,0,0,0,1,0.14285714285714285,0,0,0
1147,left of a big red octagon is a small black octagon,a big green octagon is above a big blue triangle,0.7489659786224365,0.0016091924626380205,0,0,0,2,0.2857142857142857,0,0,0
6752,a big black circle is below a small green hexagon,a big green diamond is below a big blue triangle,0.8498064875602722,0.0009627788094803691,0,0,0,2,0.2857142857142857,1,0,0
2665,left of a big green diamond is a small red square,below a big green triangle is a big red diamond,0.8994158506393433,0.0006447699852287769,0,0,0,3,0.42857142857142855,0,0,0
3624,a medium yellow triangle can be seen left of a small red square,a big green diamond is below a big blue triangle,0.7805479764938354,0.0014067442389205098,0,0,0,0,0.0,0,0,0
3054,the small yellow hexagon is positioned left of a medium orange octagon,a big green octagon is above a big blue triangle,0.706901490688324,0.0018788367742672563,0,0,0,0,0.0,0,0,0
1559,a medium yellow triangle is below a small pink square,a big green diamond is below a big blue triangle,0.7545262575149536,0.0015735502820461988,0,0,0,1,0.14285714285714285,1,0,0
6475,the small orange circle is positioned left of a big black diamond,a big green diamond is below a big blue triangle,0.8764989972114563,0.000791673781350255,0,0,0,1,0.14285714285714285,0,0,0
1292,a small red octagon can be seen below a medium green octagon,a big green octagon is above a big blue triangle,0.7062489986419678,0.001883018878288567,0,0,0,1,0.14285714285714285,0,0,0
8599,a big black hexagon can be seen left of a medium orange triangle,a big green diamond is below a big blue triangle,0.830414891242981,0.001087084412574768,0,0,0,2,0.2857142857142857,0,0,0
8830,the small purple octagon is positioned above a small blue triangle,a big green diamond is below a big blue triangle,0.816075325012207,0.0011790042044594884,0,0,0,2,0.2857142857142857,0,0,0
2935,above a big black diamond is a medium yellow circle,a big green diamond is below a big blue triangle,0.8852039575576782,0.0007358719012700021,0,0,0,1,0.14285714285714285,0,0,0
5015,the small purple octagon is positioned left of a medium yellow circle,a big green diamond is below a big blue triangle,0.7000188827514648,0.0019229560857638717,0,0,0,0,0.0,0,0,0
758,a small red square can be seen above a medium yellow triangle,a big green diamond is below a big blue triangle,0.8151967525482178,0.0011846364941447973,0,0,0,1,0.14285714285714285,0,0,0
1387,a big yellow hexagon is above a medium pink triangle,a big green diamond is below a big blue triangle,0.8709582686424255,0.0008271900005638599,0,0,0,2,0.2857142857142857,0,0,0
1578,left of a small purple octagon is a big blue circle,a big green diamond is below a big blue triangle,0.8577677011489868,0.000911744951736182,0,0,0,1,0.14285714285714285,0,0,0
8570,a big red circle can be seen above a medium green diamond,a big green diamond is below a big blue triangle,0.8984251618385315,0.000651120557449758,0,0,0,1,0.14285714285714285,0,0,0
9264,the medium green triangle is positioned above a medium blue hexagon,a big green diamond is below a big blue triangle,0.8181259632110596,0.0011658602161332965,0,0,0,2,0.2857142857142857,0,0,0
9907,a small blue octagon can be seen above a medium yellow circle,a big green diamond is below a big blue triangle,0.7359184622764587,0.0016928312834352255,0,0,0,0,0.0,0,0,0
5872,left of a big blue octagon is a small red square,a big green diamond is below a big blue triangle,0.8519845008850098,0.0009488163632340729,0,0,0,2,0.2857142857142857,0,0,0
9992,left of a medium black square is a big yellow octagon,a big green diamond is below a big blue triangle,0.7741016745567322,0.0014480676036328077,0,0,0,1,0.14285714285714285,0,0,0
3235,the medium green square is positioned left of a small purple circle,a big green diamond is below a big blue triangle,0.807186484336853,0.0012359842658042908,0,0,0,1,0.14285714285714285,0,0,0
4775,left of a small red square is a small blue hexagon,a big green diamond is below a big blue triangle,0.7854153513908386,0.001375542371533811,0,0,0,0,0.0,0,0,0
4893,below a medium blue diamond is a small pink diamond,a big green diamond is below a big blue triangle,0.7994382977485657,0.0012856522807851434,0,0,0,3,0.42857142857142855,1,0,0
2127,above a big green triangle is a big red octagon,a big green diamond is below a big blue triangle,0.9230200052261353,0.0004934619064442813,0,0,0,3,0.42857142857142855,0,0,0
6783,a small pink square can be seen below a medium red triangle,a big green diamond is below a big blue triangle,0.7826770544052124,0.0013930959394201636,0,0,0,2,0.2857142857142857,1,0,0
2842,right of a small green circle is a medium green circle,a big green diamond is below a big blue triangle,0.7436079978942871,0.0016435387078672647,0,0,0,1,0.14285714285714285,0,0,0
2189,a big pink octagon is below a big pink hexagon,a big green diamond is below a big blue triangle,0.8145273923873901,0.0011889272136613727,0,0,0,3,0.42857142857142855,1,0,0
7916,a big green hexagon is above a medium orange diamond,a big green diamond is below a big blue triangle,0.9098983407020569,0.000577574479393661,0,0,0,2,0.2857142857142857,0,0,0
84,the small purple square is positioned right of a big purple octagon,a big green diamond is below a big blue triangle,0.8828138709068298,0.0007511937292292714,0,0,0,1,0.14285714285714285,0,0,0
6958,a big black diamond can be seen above a big red diamond,a big green diamond is below a big blue triangle,0.8752543330192566,0.0007996517815627158,0,0,0,3,0.42857142857142855,0,0,0
5737,a big orange diamond is above a medium yellow triangle,a big green diamond is below a big blue triangle,0.9223093390464783,0.0004980175872333348,0,0,0,3,0.42857142857142855,0,1,0
6112,a big red hexagon can be seen below a small yellow diamond,a big green octagon is above a big blue triangle,0.8696027398109436,0.0008358803461305797,0,0,0,1,0.14285714285714285,0,0,0
2331,right of a big pink diamond is a small blue circle,a big green diamond is below a big blue triangle,0.8923097252845764,0.0006903228349983692,0,0,0,1,0.14285714285714285,0,0,0
8580,below a medium orange square is a small pink triangle,a big green diamond is below a big blue triangle,0.7946082353591919,0.001316614099778235,0,0,0,1,0.14285714285714285,1,0,0
2948,a medium blue hexagon is below a medium yellow triangle,a big green diamond is below a big blue triangle,0.7585065364837646,0.0015480355359613895,0,0,0,2,0.2857142857142857,1,0,0
1894,above a medium green circle is a medium black diamond,a big green diamond is below a big blue triangle,0.8169851303100586,0.0011731735430657864,0,0,0,1,0.14285714285714285,0,0,0
1407,a small yellow octagon is below a medium pink triangle,a big green diamond is below a big blue triangle,0.6963687539100647,0.0019463542848825455,0,0,0,2,0.2857142857142857,1,0,0
8582,a big red hexagon can be seen above a small black triangle,a big green diamond is below a big blue triangle,0.8780494928359985,0.0007817354635335505,0,0,0,2,0.2857142857142857,0,0,0
5939,right of a medium red square is a big black octagon,a big green diamond is below a big blue triangle,0.8162398338317871,0.0011779512278735638,0,0,0,1,0.14285714285714285,0,0,0
7433,left of a big purple diamond is a small black octagon,a big green diamond is below a big blue triangle,0.8439905643463135,0.001000060816295445,0,0,0,1,0.14285714285714285,0,0,0
